State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Percent, All Ages","Poverty Percent, Age 0-17",Median Household Income
29,041,MO,Chariton County,11.8,15.1,"56,898"
29,043,MO,Christian County,8.3,10.1,"70,623"
29,045,MO,Clark County,13.0,21.4,"50,390"
29,047,MO,Clay County,8.1,10.2,"75,129"
29,049,MO,Clinton County,10.1,13.1,"64,823"
29,051,MO,Cole County,11.6,14.7,"63,972"
29,053,MO,Cooper County,12.5,16.7,"56,824"
29,055,MO,Crawford County,15.8,22.8,"49,511"
29,057,MO,Dade County,15.2,22.6,"43,303"
29,059,MO,Dallas County,16.6,24.7,"46,189"
29,061,MO,Daviess County,12.9,21.2,"56,786"
29,063,MO,DeKalb County,13.3,13.5,"54,112"
29,065,MO,Dent County,16.4,24.6,"45,530"
29,067,MO,Douglas County,20.5,28.7,"41,505"
29,069,MO,Dunklin County,22.3,32.0,"42,932"
29,071,MO,Franklin County,9.6,12.1,"68,162"
29,073,MO,Gasconade County,11.3,16.1,"56,626"
29,075,MO,Gentry County,14.1,19.8,"49,726"
29,077,MO,Greene County,13.2,14.8,"53,391"
29,079,MO,Grundy County,16.7,24.4,"49,560"
29,081,MO,Harrison County,15.1,23.8,"47,536"
29,083,MO,Henry County,14.5,19.9,"48,263"
29,085,MO,Hickory County,18.1,30.1,"40,224"
29,087,MO,Holt County,13.9,19.9,"54,322"
29,089,MO,Howard County,12.2,15.7,"55,699"
29,091,MO,Howell County,18.4,25.0,"45,132"
29,093,MO,Iron County,18.6,28.1,"44,817"
29,095,MO,Jackson County,13.1,17.3,"63,282"
29,097,MO,Jasper County,16.8,19.3,"51,936"
29,099,MO,Jefferson County,8.7,11.0,"68,959"
29,101,MO,Johnson County,11.7,13.3,"59,146"
29,103,MO,Knox County,17.1,28.8,"45,464"
29,105,MO,Laclede County,15.7,21.7,"46,405"
29,107,MO,Lafayette County,10.5,14.9,"68,142"
29,109,MO,Lawrence County,14.6,20.0,"51,385"
29,111,MO,Lewis County,14.9,18.7,"47,136"
29,113,MO,Lincoln County,9.3,12.1,"76,182"
29,115,MO,Linn County,14.7,21.6,"49,490"
29,117,MO,Livingston County,13.8,17.7,"51,789"
29,119,MO,McDonald County,17.8,25.5,"41,784"
29,121,MO,Macon County,13.7,20.5,"49,295"
29,123,MO,Madison County,13.9,21.4,"46,428"
29,125,MO,Maries County,11.3,16.9,"52,560"
29,127,MO,Marion County,13.8,17.5,"54,542"
29,129,MO,Mercer County,13.0,19.1,"49,815"
29,131,MO,Miller County,15.0,19.9,"47,185"
29,133,MO,Mississippi County,23.2,29.3,"38,559"
29,135,MO,Moniteau County,11.4,15.1,"56,419"
29,137,MO,Monroe County,15.0,20.6,"52,079"
29,139,MO,Montgomery County,13.2,19.2,"52,818"
29,141,MO,Morgan County,17.6,25.0,"50,410"
29,143,MO,New Madrid County,22.1,29.5,"39,778"
29,145,MO,Newton County,15.1,21.5,"58,832"
29,147,MO,Nodaway County,15.2,12.1,"49,751"
29,149,MO,Oregon County,21.2,31.7,"37,898"
29,151,MO,Osage County,8.4,9.9,"67,603"
29,153,MO,Ozark County,20.4,33.5,"41,194"
29,155,MO,Pemiscot County,23.7,35.5,"36,828"
29,157,MO,Perry County,10.1,13.4,"56,788"
29,159,MO,Pettis County,16.1,20.8,"49,333"
29,161,MO,Phelps County,18.1,21.8,"49,346"
29,163,MO,Pike County,16.6,21.6,"51,699"
29,165,MO,Platte County,6.9,8.1,"86,720"
29,167,MO,Polk County,15.3,19.9,"53,856"
29,169,MO,Pulaski County,12.7,14.2,"58,046"
29,171,MO,Putnam County,14.4,20.9,"46,774"
29,173,MO,Ralls County,9.8,13.1,"61,239"
29,175,MO,Randolph County,15.3,20.0,"48,560"
29,177,MO,Ray County,10.4,14.4,"68,609"
29,179,MO,Reynolds County,16.4,31.5,"42,611"
29,181,MO,Ripley County,23.4,33.0,"37,865"
29,183,MO,St. Charles County,5.3,6.0,"92,029"
29,185,MO,St. Clair County,18.2,28.9,"41,754"
29,186,MO,Ste. Genevieve County,10.3,14.3,"63,729"
29,187,MO,St. Francois County,18.0,23.0,"48,557"
29,189,MO,St. Louis County,10.5,13.2,"72,507"
29,195,MO,Saline County,13.7,18.1,"51,994"
29,197,MO,Schuyler County,13.1,22.0,"49,163"
29,199,MO,Scotland County,14.2,20.5,"48,665"
29,201,MO,Scott County,15.9,23.1,"49,257"
29,203,MO,Shannon County,21.5,32.5,"36,683"
29,205,MO,Shelby County,14.3,21.1,"50,838"
29,207,MO,Stoddard County,17.9,21.7,"46,818"
29,209,MO,Stone County,14.6,24.2,"53,039"
29,211,MO,Sullivan County,16.1,20.0,"46,864"
29,213,MO,Taney County,15.6,22.4,"47,210"
29,215,MO,Texas County,22.0,31.6,"41,483"
29,217,MO,Vernon County,19.3,26.5,"48,273"
29,219,MO,Warren County,7.9,12.3,"71,073"
29,221,MO,Washington County,19.4,26.5,"44,063"
29,223,MO,Wayne County,20.0,30.9,"41,271"
29,225,MO,Webster County,15.0,23.9,"59,303"
29,227,MO,Worth County,14.0,20.3,"45,477"
29,229,MO,Wright County,19.8,28.1,"41,748"
29,510,MO,St. Louis city,21.5,33.0,"49,246"
30,000,MT,Montana,12.0,14.9,"63,357"
30,001,MT,Beaverhead County,12.7,14.9,"53,776"
30,003,MT,Big Horn County,25.7,32.9,"47,179"
30,005,MT,Blaine County,18.9,24.0,"46,335"
30,007,MT,Broadwater County,8.6,12.6,"66,307"
30,009,MT,Carbon County,9.2,13.8,"62,841"
30,011,MT,Carter County,13.1,15.9,"52,116"
30,013,MT,Cascade County,13.0,16.1,"57,085"
30,015,MT,Chouteau County,14.4,19.7,"51,113"
30,017,MT,Custer County,13.2,14.2,"54,913"
30,019,MT,Daniels County,11.2,13.0,"52,852"
30,021,MT,Dawson County,11.2,14.9,"70,252"
30,023,MT,Deer Lodge County,14.6,18.5,"45,725"
30,025,MT,Fallon County,8.9,11.4,"63,793"
30,027,MT,Fergus County,12.0,15.4,"54,823"
30,029,MT,Flathead County,9.5,11.6,"65,835"
30,031,MT,Gallatin County,8.8,6.8,"78,910"
30,033,MT,Garfield County,14.8,19.8,"49,898"
30,035,MT,Glacier County,24.6,29.6,"44,777"
30,037,MT,Golden Valley County,16.6,27.5,"43,820"
30,039,MT,Granite County,11.7,16.1,"52,984"
30,041,MT,Hill County,16.9,21.6,"54,377"
30,043,MT,Jefferson County,7.4,9.3,"68,128"
30,045,MT,Judith Basin County,15.1,23.2,"51,392"
30,047,MT,Lake County,17.2,20.6,"50,978"
30,049,MT,Lewis and Clark County,9.0,11.2,"67,702"
30,051,MT,Liberty County,16.1,21.7,"49,277"
30,053,MT,Lincoln County,16.8,27.5,"48,156"
30,055,MT,McCone County,13.9,20.2,"51,881"
30,057,MT,Madison County,9.1,13.5,"62,516"
30,059,MT,Meagher County,15.3,23.5,"45,391"
30,061,MT,Mineral County,14.2,22.9,"50,327"
30,063,MT,Missoula County,12.9,13.2,"65,682"
30,065,MT,Musselshell County,15.8,24.4,"54,003"
30,067,MT,Park County,9.9,12.6,"59,113"
30,069,MT,Petroleum County,12.9,23.3,"48,141"
30,071,MT,Phillips County,14.5,21.8,"53,626"
30,073,MT,Pondera County,17.0,22.9,"47,900"
30,075,MT,Powder River County,11.1,15.5,"52,298"
30,077,MT,Powell County,16.9,17.9,"47,687"
30,079,MT,Prairie County,13.7,17.8,"46,328"
30,081,MT,Ravalli County,9.5,14.7,"60,030"
30,083,MT,Richland County,9.1,11.8,"63,148"
30,085,MT,Roosevelt County,25.3,31.4,"47,266"
30,087,MT,Rosebud County,17.6,24.2,"61,331"
30,089,MT,Sanders County,14.7,24.6,"50,270"
30,091,MT,Sheridan County,11.8,14.8,"56,095"
30,093,MT,Silver Bow County,13.0,16.8,"52,495"
30,095,MT,Stillwater County,8.1,10.0,"75,820"
30,097,MT,Sweet Grass County,9.7,13.0,"61,454"
30,099,MT,Teton County,12.5,16.9,"59,787"
30,101,MT,Toole County,14.6,19.3,"49,297"
30,103,MT,Treasure County,12.1,19.9,"58,275"
30,105,MT,Valley County,11.8,15.2,"55,338"
30,107,MT,Wheatland County,17.2,24.6,"42,431"
30,109,MT,Wibaux County,11.1,13.4,"51,924"
30,111,MT,Yellowstone County,11.3,13.0,"69,182"
31,000,NE,Nebraska,10.5,12.1,"66,949"
31,001,NE,Adams County,11.7,12.0,"57,136"
31,003,NE,Antelope County,10.0,13.6,"57,413"
31,005,NE,Arthur County,13.0,18.9,"58,677"
31,007,NE,Banner County,10.3,17.6,"59,863"
31,009,NE,Blaine County,13.7,20.6,"53,541"
31,011,NE,Boone County,9.6,12.2,"64,705"
31,013,NE,Box Butte County,11.2,13.8,"65,493"
31,015,NE,Boyd County,14.1,22.8,"51,107"
31,017,NE,Brown County,10.9,16.5,"52,738"
31,019,NE,Buffalo County,10.7,11.1,"65,721"
31,021,NE,Burt County,10.0,12.0,"61,317"
31,023,NE,Butler County,8.3,9.7,"66,416"
31,025,NE,Cass County,6.4,7.1,"77,771"
31,027,NE,Cedar County,7.9,8.9,"64,037"
31,029,NE,Chase County,8.8,10.4,"59,492"
31,031,NE,Cherry County,11.1,14.5,"53,533"
31,033,NE,Cheyenne County,11.9,16.3,"54,772"
31,035,NE,Clay County,9.9,11.8,"64,315"
31,037,NE,Colfax County,8.3,11.4,"69,498"
31,039,NE,Cuming County,8.5,9.8,"66,165"
31,041,NE,Custer County,10.6,14.2,"56,531"
31,043,NE,Dakota County,10.4,14.7,"64,231"
31,045,NE,Dawes County,15.3,17.4,"50,905"
31,047,NE,Dawson County,10.7,12.7,"61,817"
31,049,NE,Deuel County,11.1,17.5,"51,583"
31,051,NE,Dixon County,8.0,10.0,"64,943"
31,053,NE,Dodge County,10.6,12.1,"59,872"
31,055,NE,Douglas County,11.7,13.6,"69,475"
31,057,NE,Dundy County,13.9,20.4,"52,916"
31,059,NE,Fillmore County,8.9,11.8,"65,739"
31,061,NE,Franklin County,13.0,18.9,"54,192"
31,063,NE,Frontier County,12.0,15.0,"53,735"
31,065,NE,Furnas County,11.9,16.1,"54,308"
31,067,NE,Gage County,12.0,13.8,"56,261"
31,069,NE,Garden County,15.0,25.2,"53,240"
31,071,NE,Garfield County,11.3,16.5,"51,055"
31,073,NE,Gosper County,8.6,13.8,"67,263"
31,075,NE,Grant County,10.0,16.4,"64,244"
31,077,NE,Greeley County,13.0,16.4,"53,225"
31,079,NE,Hall County,12.0,15.1,"60,751"
31,081,NE,Hamilton County,6.7,7.8,"73,024"
31,083,NE,Harlan County,9.7,13.2,"58,928"
31,085,NE,Hayes County,14.0,21.4,"57,060"
31,087,NE,Hitchcock County,13.2,18.0,"50,300"
31,089,NE,Holt County,10.9,12.8,"61,415"
31,091,NE,Hooker County,7.0,6.7,"52,254"
31,093,NE,Howard County,8.1,11.0,"70,906"
31,095,NE,Jefferson County,9.7,12.1,"57,098"
31,097,NE,Johnson County,13.3,13.9,"50,886"
31,099,NE,Kearney County,7.7,9.1,"72,694"
31,101,NE,Keith County,11.6,18.2,"53,637"
31,103,NE,Keya Paha County,19.3,30.1,"49,421"
31,105,NE,Kimball County,11.9,15.8,"52,460"
31,107,NE,Knox County,12.3,16.5,"54,189"
31,109,NE,Lancaster County,12.0,11.8,"65,436"
31,111,NE,Lincoln County,11.1,14.8,"61,702"
31,113,NE,Logan County,9.9,13.2,"61,004"
31,115,NE,Loup County,15.6,29.1,"53,369"
31,117,NE,McPherson County,11.4,19.4,"54,138"
31,119,NE,Madison County,9.7,11.4,"61,263"
31,121,NE,Merrick County,9.0,11.6,"64,309"
31,123,NE,Morrill County,13.5,18.7,"52,933"
31,125,NE,Nance County,10.5,12.0,"56,880"
31,127,NE,Nemaha County,11.5,12.1,"56,658"
31,129,NE,Nuckolls County,9.9,12.6,"59,602"
31,131,NE,Otoe County,9.3,11.2,"67,595"
31,133,NE,Pawnee County,12.4,19.4,"50,501"
31,135,NE,Perkins County,9.4,13.3,"61,156"
31,137,NE,Phelps County,8.8,10.9,"66,986"
31,139,NE,Pierce County,10.1,10.7,"64,607"
31,141,NE,Platte County,7.8,8.8,"70,177"
31,143,NE,Polk County,6.6,8.4,"69,503"
31,145,NE,Red Willow County,10.9,13.1,"63,958"
31,147,NE,Richardson County,11.4,15.3,"54,044"
31,149,NE,Rock County,14.0,17.3,"53,120"
31,151,NE,Saline County,10.1,10.1,"63,187"
31,153,NE,Sarpy County,5.5,6.0,"88,913"
31,155,NE,Saunders County,7.3,7.2,"78,689"
31,157,NE,Scotts Bluff County,13.6,17.9,"53,206"
31,159,NE,Seward County,7.8,6.7,"75,305"
31,161,NE,Sheridan County,13.3,20.8,"47,543"
31,163,NE,Sherman County,11.1,16.3,"54,771"
31,165,NE,Sioux County,15.5,24.9,"46,834"
31,167,NE,Stanton County,7.1,9.4,"71,709"
31,169,NE,Thayer County,8.9,12.6,"56,626"
31,171,NE,Thomas County,11.8,19.6,"53,019"
31,173,NE,Thurston County,19.0,25.6,"52,202"
31,175,NE,Valley County,11.4,15.5,"52,336"
31,177,NE,Washington County,6.3,6.6,"100,572"
31,179,NE,Wayne County,12.5,10.5,"59,787"
31,181,NE,Webster County,11.4,12.6,"58,161"
31,183,NE,Wheeler County,11.2,14.5,"50,850"
31,185,NE,York County,8.5,10.8,"64,531"
32,000,NV,Nevada,14.0,18.8,"66,194"
32,001,NV,Churchill County,10.4,14.0,"67,716"
32,003,NV,Clark County,15.1,20.6,"63,735"
32,005,NV,Douglas County,8.0,11.4,"74,053"
32,007,NV,Elko County,9.7,12.0,"81,466"
32,009,NV,Esmeralda County,14.5,22.2,"53,509"
32,011,NV,Eureka County,10.0,13.3,"80,084"
32,013,NV,Humboldt County,10.6,14.1,"77,018"
32,015,NV,Lander County,11.0,15.2,"85,773"
32,017,NV,Lincoln County,13.9,17.6,"64,304"
32,019,NV,Lyon County,9.4,13.8,"71,547"
32,021,NV,Mineral County,17.5,27.1,"53,515"
32,023,NV,Nye County,14.9,24.6,"59,282"
32,027,NV,Pershing County,18.3,16.8,"52,412"
32,029,NV,Storey County,7.0,9.5,"79,281"
32,031,NV,Washoe County,11.0,11.9,"76,123"
32,033,NV,White Pine County,12.8,15.5,"63,070"
32,510,NV,Carson City,11.8,16.6,"64,869"
33,000,NH,New Hampshire,7.4,9.3,"88,268"
33,001,NH,Belknap County,7.6,11.4,"75,781"
33,003,NH,Carroll County,7.9,12.1,"66,874"
33,005,NH,Cheshire County,9.9,12.1,"67,883"
33,007,NH,Coos County,12.5,20.5,"53,602"
33,009,NH,Grafton County,8.6,11.7,"77,378"
33,011,NH,Hillsborough County,7.3,9.9,"90,806"
33,013,NH,Merrimack County,8.7,9.3,"80,842"
33,015,NH,Rockingham County,4.6,4.9,"104,281"
33,017,NH,Strafford County,8.9,10.0,"91,928"
33,019,NH,Sullivan County,9.1,12.1,"64,919"
34,000,NJ,New Jersey,10.2,13.9,"89,227"
34,001,NJ,Atlantic County,15.1,22.6,"65,693"
34,003,NJ,Bergen County,7.5,9.1,"104,777"
34,005,NJ,Burlington County,7.6,9.8,"94,043"
34,007,NJ,Camden County,12.0,16.8,"77,675"
34,009,NJ,Cape May County,9.0,13.7,"74,896"
34,011,NJ,Cumberland County,14.4,20.9,"58,030"
34,013,NJ,Essex County,15.1,19.8,"66,191"
34,015,NJ,Gloucester County,7.7,9.8,"93,783"
34,017,NJ,Hudson County,15.9,23.3,"79,159"
34,019,NJ,Hunterdon County,4.1,4.1,"122,095"
34,021,NJ,Mercer County,10.4,11.8,"86,499"
34,023,NJ,Middlesex County,8.0,9.4,"98,992"
34,025,NJ,Monmouth County,7.4,8.8,"107,500"
34,027,NJ,Morris County,5.6,5.7,"122,525"
34,029,NJ,Ocean County,11.4,19.2,"75,732"
34,031,NJ,Passaic County,14.1,21.3,"74,016"
34,033,NJ,Salem County,12.0,19.2,"69,844"
34,035,NJ,Somerset County,5.5,6.3,"123,708"
34,037,NJ,Sussex County,6.1,7.3,"99,695"
34,039,NJ,Union County,9.3,12.1,"85,926"
34,041,NJ,Warren County,9.3,11.3,"82,900"
35,000,NM,New Mexico,17.7,23.1,"54,304"
35,001,NM,Bernalillo County,15.2,18.2,"59,723"
35,003,NM,Catron County,19.8,36.8,"40,273"
35,005,NM,Chaves County,27.6,35.7,"45,098"
35,006,NM,Cibola County,26.4,34.0,"42,862"
35,007,NM,Colfax County,18.8,28.7,"42,787"
35,009,NM,Curry County,18.9,24.5,"50,322"
35,011,NM,DeBaca County,19.6,30.8,"40,181"
35,013,NM,Dona Ana County,19.3,22.7,"46,619"
35,015,NM,Eddy County,13.8,17.2,"66,191"
35,017,NM,Grant County,18.6,26.7,"46,503"
35,019,NM,Guadalupe County,25.8,29.9,"37,534"
35,021,NM,Harding County,17.4,31.6,"44,080"
35,023,NM,Hidalgo County,24.1,31.6,"40,226"
35,025,NM,Lea County,18.8,23.3,"51,749"
35,027,NM,Lincoln County,18.4,29.9,"50,472"
35,028,NM,Los Alamos County,3.7,3.2,"134,050"
35,029,NM,Luna County,27.6,37.4,"35,040"
35,031,NM,McKinley County,30.3,38.0,"40,149"
35,033,NM,Mora County,21.9,31.8,"41,734"
35,035,NM,Otero County,19.9,27.7,"49,845"
35,037,NM,Quay County,22.3,33.7,"35,776"
35,039,NM,Rio Arriba County,20.4,26.0,"47,042"
35,041,NM,Roosevelt County,21.1,26.9,"46,977"
35,043,NM,Sandoval County,9.4,11.3,"72,545"
35,045,NM,San Juan County,24.3,32.2,"49,977"
35,047,NM,San Miguel County,21.4,29.7,"43,564"
35,049,NM,Santa Fe County,12.3,17.9,"67,311"
35,051,NM,Sierra County,26.7,50.2,"37,660"
35,053,NM,Socorro County,22.2,36.8,"38,817"
35,055,NM,Taos County,18.6,29.2,"45,626"
35,057,NM,Torrance County,22.7,30.5,"45,684"
35,059,NM,Union County,19.5,27.8,"41,518"
35,061,NM,Valencia County,18.8,24.3,"50,510"
36,000,NY,New York,14.0,18.8,"74,230"
36,001,NY,Albany County,11.9,16.1,"74,512"
36,003,NY,Allegany County,14.6,20.3,"55,320"
36,005,NY,Bronx County,26.4,34.3,"43,143"
36,007,NY,Broome County,14.1,17.6,"55,729"
36,009,NY,Cattaraugus County,16.1,21.6,"54,602"
36,011,NY,Cayuga County,14.8,21.5,"62,839"
36,013,NY,Chautauqua County,17.2,23.2,"48,102"
36,015,NY,Chemung County,14.9,18.3,"59,155"
36,017,NY,Chenango County,13.3,20.8,"58,177"
36,019,NY,Clinton County,15.1,20.9,"60,094"
36,021,NY,Columbia County,10.5,15.3,"69,403"
36,023,NY,Cortland County,11.0,15.5,"62,292"
36,025,NY,Delaware County,15.9,23.4,"53,385"
36,027,NY,Dutchess County,9.7,11.6,"87,370"
36,029,NY,Erie County,13.7,19.2,"63,014"
36,031,NY,Essex County,11.3,16.2,"62,884"
36,033,NY,Franklin County,16.7,21.3,"54,960"
36,035,NY,Fulton County,13.6,21.6,"56,169"
36,037,NY,Genesee County,9.6,14.2,"62,785"
36,039,NY,Greene County,11.7,17.9,"61,375"
36,041,NY,Hamilton County,9.6,16.6,"57,427"
36,043,NY,Herkimer County,13.3,19.6,"59,366"
36,045,NY,Jefferson County,12.4,17.6,"59,430"
36,047,NY,Kings County,19.2,25.8,"66,943"
36,049,NY,Lewis County,12.6,18.8,"59,978"
36,051,NY,Livingston County,12.0,14.1,"65,221"
36,053,NY,Madison County,10.4,14.0,"66,419"
36,055,NY,Monroe County,13.3,18.1,"66,003"
36,057,NY,Montgomery County,15.0,24.5,"55,523"
36,059,NY,Nassau County,6.1,6.9,"125,118"
36,061,NY,New York County,17.4,22.7,"84,371"
36,063,NY,Niagara County,13.0,19.1,"61,068"
36,065,NY,Oneida County,14.2,21.4,"59,804"
36,067,NY,Onondaga County,14.2,19.9,"65,548"
36,069,NY,Ontario County,7.8,11.6,"76,137"
36,071,NY,Orange County,12.2,18.0,"88,494"
36,073,NY,Orleans County,16.1,22.8,"56,140"
36,075,NY,Oswego County,15.7,23.1,"59,394"
36,077,NY,Otsego County,13.8,18.3,"61,664"
36,079,NY,Putnam County,6.6,7.0,"107,014"
36,081,NY,Queens County,13.6,17.0,"72,807"
36,083,NY,Rensselaer County,12.3,16.9,"74,106"
36,085,NY,Richmond County,11.9,16.5,"84,744"
36,087,NY,Rockland County,15.2,26.3,"98,054"
36,089,NY,St. Lawrence County,15.0,19.5,"55,531"
36,091,NY,Saratoga County,7.7,8.8,"87,154"
36,093,NY,Schenectady County,12.9,18.3,"72,357"
36,095,NY,Schoharie County,12.9,18.5,"67,080"
36,097,NY,Schuyler County,13.6,22.2,"57,706"
36,099,NY,Seneca County,13.4,20.5,"60,985"
36,101,NY,Steuben County,13.7,18.4,"57,584"
36,103,NY,Suffolk County,6.4,7.5,"112,681"
36,105,NY,Sullivan County,17.1,27.8,"57,017"
36,107,NY,Tioga County,11.7,16.6,"64,052"
36,109,NY,Tompkins County,16.2,14.0,"65,402"
36,111,NY,Ulster County,11.3,14.2,"77,427"
36,113,NY,Warren County,10.2,15.4,"69,314"
36,115,NY,Washington County,12.3,18.3,"61,633"
36,117,NY,Wayne County,10.0,13.8,"65,299"
36,119,NY,Westchester County,9.4,11.4,"109,131"
36,121,NY,Wyoming County,9.4,12.0,"66,261"
36,123,NY,Yates County,10.6,18.9,"63,619"
37,000,NC,North Carolina,13.5,18.2,"61,997"
37,001,NC,Alamance County,12.5,17.6,"58,847"
37,003,NC,Alexander County,12.6,18.3,"52,989"
37,005,NC,Alleghany County,17.8,28.4,"45,239"
37,007,NC,Anson County,21.2,30.5,"40,773"
37,009,NC,Ashe County,14.2,22.4,"45,551"
37,011,NC,Avery County,17.0,24.0,"48,470"
37,013,NC,Beaufort County,20.1,32.0,"50,312"
37,015,NC,Bertie County,20.7,30.8,"41,280"
37,017,NC,Bladen County,21.6,30.6,"42,398"
37,019,NC,Brunswick County,9.8,18.4,"67,286"
37,021,NC,Buncombe County,11.7,17.0,"63,838"
37,023,NC,Burke County,14.3,19.9,"53,758"
37,025,NC,Cabarrus County,9.4,12.7,"79,148"
37,027,NC,Caldwell County,14.8,21.2,"44,705"
37,029,NC,Camden County,8.0,9.8,"79,162"
37,031,NC,Carteret County,11.8,17.9,"63,146"
37,033,NC,Caswell County,20.7,27.8,"50,879"
37,035,NC,Catawba County,13.5,17.9,"59,841"
37,037,NC,Chatham County,12.2,16.7,"82,764"
37,039,NC,Cherokee County,13.9,26.9,"44,211"
37,041,NC,Chowan County,17.6,28.5,"48,568"
37,043,NC,Clay County,13.8,25.2,"51,537"
37,045,NC,Cleveland County,18.0,26.8,"49,009"
37,047,NC,Columbus County,23.4,33.9,"41,206"
37,049,NC,Craven County,12.6,18.0,"57,628"
37,051,NC,Cumberland County,15.8,21.7,"52,463"
37,053,NC,Currituck County,8.6,12.8,"82,759"
37,055,NC,Dare County,8.7,14.0,"68,682"
37,057,NC,Davidson County,13.6,19.6,"53,473"
37,059,NC,Davie County,9.7,14.4,"67,224"
37,061,NC,Duplin County,19.1,28.4,"45,149"
37,063,NC,Durham County,13.4,19.3,"71,436"
37,065,NC,Edgecombe County,22.4,33.0,"41,157"
37,067,NC,Forsyth County,14.3,19.9,"60,228"
37,069,NC,Franklin County,12.5,17.4,"63,687"
37,071,NC,Gaston County,14.9,19.6,"56,017"
37,073,NC,Gates County,13.5,20.7,"59,762"
37,075,NC,Graham County,17.1,27.6,"43,647"
