Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Sitka Borough, AK",2220,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,19,96726,Unreliable
,"Sitka Borough, AK",2220,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,12,96726,Unreliable
,"Southeast Fairbanks Census Area, AK",2240,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,18,76592,Unreliable
,"Southeast Fairbanks Census Area, AK",2240,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,14,76592,Unreliable
,"Valdez-Cordova Census Area, AK",2261,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,25,94735,26.4
,"Valdez-Cordova Census Area, AK",2261,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,14,94735,Unreliable
,"Valdez-Cordova Census Area, AK",2261,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,94735,Unreliable
,"Wade Hampton Census Area, AK",2270,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,102,88232,115.6
,"Wade Hampton Census Area, AK",2270,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,47,88232,53.3
,"Wade Hampton Census Area, AK",2270,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,55,88232,62.3
,"Yukon-Koyukuk Census Area, AK",2290,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,33,60314,54.7
,"Yukon-Koyukuk Census Area, AK",2290,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,19,60314,Unreliable
,"Yukon-Koyukuk Census Area, AK",2290,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,14,60314,Unreliable
,"Apache County, AZ",4001,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,273,792648,34.4
,"Apache County, AZ",4001,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,86,792648,10.8
,"Apache County, AZ",4001,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,187,792648,23.6
,"Cochise County, AZ",4003,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,336,1410739,23.8
,"Cochise County, AZ",4003,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,243,1410739,17.2
,"Cochise County, AZ",4003,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,93,1410739,6.6
,"Coconino County, AZ",4005,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,369,1528756,24.1
,"Coconino County, AZ",4005,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,173,1528756,11.3
,"Coconino County, AZ",4005,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,196,1528756,12.8
,"Gila County, AZ",4007,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,196,588483,33.3
,"Gila County, AZ",4007,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,113,588483,19.2
,"Gila County, AZ",4007,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,83,588483,14.1
,"Graham County, AZ",4009,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,72,416073,17.3
,"Graham County, AZ",4009,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,42,416073,10.1
,"Graham County, AZ",4009,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,30,416073,7.2
,"Greenlee County, AZ",4011,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,21,101159,20.8
,"Greenlee County, AZ",4011,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,12,101159,Unreliable
,"La Paz County, AZ",4012,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,69,226500,30.5
,"La Paz County, AZ",4012,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,57,226500,25.2
,"La Paz County, AZ",4012,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,12,226500,Unreliable
,"Maricopa County, AZ",4013,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,7285,45929429,15.9
,"Maricopa County, AZ",4013,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,4164,45929429,9.1
,"Maricopa County, AZ",4013,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,3121,45929429,6.8
,"Mohave County, AZ",4015,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,784,2268385,34.6
,"Mohave County, AZ",4015,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,481,2268385,21.2
,"Mohave County, AZ",4015,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,303,2268385,13.4
,"Navajo County, AZ",4017,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,381,1198104,31.8
,"Navajo County, AZ",4017,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,174,1198104,14.5
,"Navajo County, AZ",4017,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,207,1198104,17.3
,"Pima County, AZ",4019,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,2207,11159823,19.8
,"Pima County, AZ",4019,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,1273,11159823,11.4
,"Pima County, AZ",4019,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,934,11159823,8.4
,"Pinal County, AZ",4021,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,735,4583511,16.0
,"Pinal County, AZ",4021,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,421,4583511,9.2
,"Pinal County, AZ",4021,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,314,4583511,6.9
,"Santa Cruz County, AZ",4023,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,47,514337,9.1
,"Santa Cruz County, AZ",4023,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,25,514337,4.9
,"Santa Cruz County, AZ",4023,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,22,514337,4.3
,"Yavapai County, AZ",4025,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,839,2452838,34.2
,"Yavapai County, AZ",4025,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,554,2452838,22.6
,"Yavapai County, AZ",4025,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,285,2452838,11.6
,"Yuma County, AZ",4027,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,278,2262270,12.3
,"Yuma County, AZ",4027,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,175,2262270,7.7
,"Yuma County, AZ",4027,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,103,2262270,4.6
,"Arkansas County, AR",5001,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,30,201426,14.9
,"Arkansas County, AR",5001,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,22,201426,10.9
,"Ashley County, AR",5003,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,36,227955,15.8
,"Ashley County, AR",5003,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,29,227955,12.7
,"Baxter County, AR",5005,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,148,455174,32.5
,"Baxter County, AR",5005,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,98,455174,21.5
,"Baxter County, AR",5005,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,50,455174,11.0
,"Benton County, AR",5007,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,430,2775567,15.5
,"Benton County, AR",5007,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,233,2775567,8.4
,"Benton County, AR",5007,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,197,2775567,7.1
,"Boone County, AR",5009,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,94,410317,22.9
,"Boone County, AR",5009,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,65,410317,15.8
,"Boone County, AR",5009,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,29,410317,7.1
,"Bradley County, AR",5011,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,19,122037,Unreliable
,"Bradley County, AR",5011,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,13,122037,Unreliable
,"Calhoun County, AR",5013,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,14,57461,Unreliable
,"Calhoun County, AR",5013,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,11,57461,Unreliable
,"Carroll County, AR",5015,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,72,306293,23.5
,"Carroll County, AR",5015,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,45,306293,14.7
,"Carroll County, AR",5015,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,27,306293,8.8
,"Chicot County, AR",5017,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,15,120557,Unreliable
,"Clark County, AR",5019,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,37,248175,14.9
,"Clark County, AR",5019,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,21,248175,8.5
,"Clark County, AR",5019,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,16,248175,Unreliable
,"Clay County, AR",5021,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,33,166889,19.8
,"Clay County, AR",5021,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,19,166889,Unreliable
,"Clay County, AR",5021,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,14,166889,Unreliable
,"Cleburne County, AR",5023,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,57,279597,20.4
,"Cleburne County, AR",5023,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,42,279597,15.0
,"Cleburne County, AR",5023,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,15,279597,Unreliable
,"Cleveland County, AR",5025,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,20,91715,21.8
,"Cleveland County, AR",5025,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,17,91715,Unreliable
,"Columbia County, AR",5027,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,49,263490,18.6
,"Columbia County, AR",5027,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,30,263490,11.4
,"Columbia County, AR",5027,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,19,263490,Unreliable
,"Conway County, AR",5029,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,44,231804,19.0
,"Conway County, AR",5029,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,24,231804,10.4
,"Conway County, AR",5029,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,20,231804,8.6
,"Craighead County, AR",5031,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,175,1146938,15.3
,"Craighead County, AR",5031,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,117,1146938,10.2
,"Craighead County, AR",5031,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,58,1146938,5.1
,"Crawford County, AR",5033,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,145,686213,21.1
,"Crawford County, AR",5033,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,80,686213,11.7
,"Crawford County, AR",5033,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,65,686213,9.5
,"Crittenden County, AR",5035,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,64,541603,11.8
,"Crittenden County, AR",5035,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,41,541603,7.6
,"Crittenden County, AR",5035,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,23,541603,4.2
,"Cross County, AR",5037,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,40,188530,21.2
,"Cross County, AR",5037,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,23,188530,12.2
,"Cross County, AR",5037,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,17,188530,Unreliable
,"Dallas County, AR",5039,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,11,83322,Unreliable
,"Desha County, AR",5041,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,17,132673,Unreliable
,"Desha County, AR",5041,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,12,132673,Unreliable
,"Drew County, AR",5043,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,30,203626,14.7
,"Drew County, AR",5043,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,19,203626,Unreliable
,"Drew County, AR",5043,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,11,203626,Unreliable
,"Faulkner County, AR",5045,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,199,1333796,14.9
,"Faulkner County, AR",5045,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,121,1333796,9.1
,"Faulkner County, AR",5045,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,78,1333796,5.8
,"Franklin County, AR",5047,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,51,196696,25.9
,"Franklin County, AR",5047,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,26,196696,13.2
,"Franklin County, AR",5047,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,25,196696,12.7
,"Fulton County, AR",5049,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,31,134797,23.0
,"Fulton County, AR",5049,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,24,134797,17.8
,"Garland County, AR",5051,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,310,1076187,28.8
,"Garland County, AR",5051,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,171,1076187,15.9
,"Garland County, AR",5051,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,139,1076187,12.9
,"Grant County, AR",5053,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,36,199241,18.1
,"Grant County, AR",5053,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,24,199241,12.0
,"Grant County, AR",5053,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,12,199241,Unreliable
,"Greene County, AR",5055,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,119,484858,24.5
,"Greene County, AR",5055,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,81,484858,16.7
,"Greene County, AR",5055,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,38,484858,7.8
,"Hempstead County, AR",5057,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,23,242769,9.5
,"Hempstead County, AR",5057,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,16,242769,Unreliable
,"Hot Spring County, AR",5059,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,92,367699,25.0
,"Hot Spring County, AR",5059,Intentional self-harm (suicide) by discharge of firearms (X72-X74),GR113-125,50,367699,13.6
,"Hot Spring County, AR",5059,"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)",GR113-126,42,367699,11.4
,"Howard County, AR",5061,"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",GR113-124,23,148298,15.5
